"artist","song","won_grammy","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_sec","weeks_on_chart","peak_position","started_charting","charted_q1","charted_q2","charted_q3","charted_q4"
"Boz Scaggs","Look What You've Done to Me","No",FALSE,0.485,0.456,11,-9.844,"0",0.0355,0.658,0.0582,0.0979,0.0981,63.911,"4",317.333,17,14,1980,FALSE,FALSE,TRUE,TRUE
"Boz Scaggs","Breakdown Dead Ahead","No",FALSE,0.556,0.873,7,-5.108,"1",0.0491,0.0517,0.00213,0.375,0.37,146.026,"4",274.8,14,15,1980,TRUE,TRUE,FALSE,FALSE
"Boz Scaggs","Heart of Mine","No",FALSE,0.611,0.677,2,-7.764,"1",0.0284,0.187,0,0.0607,0.203,126.887,"4",252.093,14,35,1988,FALSE,TRUE,TRUE,FALSE
"Brenda And The Tabulations","Right on the Tip of My Tongue","No",FALSE,0.503,0.62,0,-7.265,"0",0.0364,0.22,2.29e-06,0.0778,0.736,156.243,"4",199.8,13,23,1971,FALSE,TRUE,FALSE,FALSE
"Brenda And The Tabulations","Don't Make Me Over","No",FALSE,0.407,0.56,10,-5.793,"1",0.0285,0.435,4.09e-05,0.268,0.357,131.435,"3",232.493,3,77,1970,FALSE,FALSE,TRUE,FALSE
"Brenda And The Tabulations","The Touch of You","No",FALSE,0.353,0.479,10,-7.052,"1",0.0302,0.594,2.74e-05,0.249,0.448,131.104,"4",177.893,8,50,1970,TRUE,FALSE,FALSE,FALSE
"Brenda And The Tabulations","And My Heart Sang (Tra La La)","No",FALSE,0.436,0.477,2,-9.515,"1",0.0303,0.261,0.00031099999999999,0.247,0.487,124.035,"3",191.533,8,64,1970,FALSE,TRUE,FALSE,FALSE
"Brenda And The Tabulations","A Part of You","No",FALSE,0.383,0.491,5,-10.099,"1",0.0266,0.621,0.00924,0.0609,0.707,167.267,"3",208.707,5,94,1971,FALSE,FALSE,TRUE,FALSE
"The Vibrations","Love In Them There Hills - Single Version","No",FALSE,0.713,0.731,9,-10.253,"0",0.0376,0.27,0.0192,0.127,0.952,98.562,"4",138.16,2,93,1968,FALSE,TRUE,FALSE,FALSE
"Philly Devotions","I Just Can't Say Goodbye","No",FALSE,0.63,0.761,5,-12.681,"1",0.0987,0.808,3.85e-05,0.091,0.706,118.301,"4",189.96,2,95,1975,TRUE,FALSE,FALSE,FALSE
"Tanya Tucker","Delta Dawn","No",FALSE,0.501,0.389,5,-11.866,"1",0.0441,0.682,0,0.404,0.633,156.207,"4",176.827,7,72,1972,FALSE,FALSE,TRUE,FALSE
"Tanya Tucker","Blood Red And Goin' Down","No",FALSE,0.644,0.516,9,-10.87,"1",0.03,0.188,0,0.145,0.681,107.532,"4",183.6,9,74,1973,FALSE,FALSE,TRUE,TRUE
"Tanya Tucker","The Man That Turned My Mama On","No",FALSE,0.653,0.592,0,-10.866,"1",0.119,0.63,0,0.0879,0.675,91.157,"4",174.707,4,86,1974,FALSE,FALSE,TRUE,FALSE
"Tanya Tucker","Would You Lay with Me (In a Field of Stone)","No",FALSE,0.499,0.215,10,-12.922,"1",0.0293,0.702,0,0.124,0.275,74.168,"4",144.8,10,46,1974,TRUE,TRUE,FALSE,FALSE
"Meat Loaf","Paradise By The Dashboard Light - Live","No",FALSE,0.207,0.852,0,-12.12,"1",0.115,0.195,0,0.993,0.379,169.04,"4",612.2,10,39,1978,FALSE,FALSE,TRUE,TRUE
"Heatwave","The Groove Line","No",FALSE,0.689,0.669,11,-9.621,"0",0.0309,0.0246,0.182,0.298,0.708,120.462,"4",446.267,17,7,1978,FALSE,TRUE,TRUE,FALSE
"Ace Frehley","New York Groove","No",FALSE,0.826,0.581,4,-8.169,"1",0.125,0.498,0.000327,0.0713,0.827,95.081,"4",182.28,21,13,1978,TRUE,FALSE,FALSE,TRUE
"B2K","Badaboom (feat. Fabolous)","No",FALSE,0.812,0.626,4,-5.025,"0",0.149,0.0238,0.000699,0.149,0.811,96.006,"4",221.067,8,59,2003,TRUE,FALSE,FALSE,TRUE
"Lita Ford","Kiss Me Deadly","No",FALSE,0.463,0.736,0,-10.802,"1",0.0339,0.00893,6.96e-05,0.363,0.669,155.997,"4",241.16,23,12,1988,FALSE,TRUE,TRUE,FALSE
"Lita Ford","Hungry","No",FALSE,0.537,0.908,2,-9.62,"1",0.0664,0.00133,0.00107,0.028,0.505,139.69,"4",297.44,1,98,1990,FALSE,FALSE,TRUE,FALSE
"Lita Ford","Close My Eyes Forever","No",FALSE,0.451,0.333,5,-14.383,"1",0.0338,0.304,4.37e-06,0.116,0.221,130.521,"4",282.467,25,8,1989,TRUE,TRUE,TRUE,FALSE
"Lita Ford","Shot of Poison","No",FALSE,0.578,0.845,5,-8.06,"1",0.0397,0.0463,6.38e-06,0.203,0.724,126.231,"4",211.493,14,45,1991,TRUE,FALSE,FALSE,TRUE
"Charlie Rich","Lonely Weekends","No",FALSE,0.431,0.763,5,-10.436,"1",0.0937,0.746,7.51e-05,0.13,0.597,182.115,"4",128.307,21,22,1960,TRUE,TRUE,TRUE,FALSE
"Mickey Gilley","Room Full of Roses","No",FALSE,0.59,0.36,0,-11.716,"1",0.0288,0.707,0.122,0.204,0.44,105.825,"4",167.893,11,50,1974,FALSE,TRUE,TRUE,FALSE
"Mickey Gilley","True Love Ways","No",FALSE,0.534,0.27,10,-9.828,"1",0.0265,0.794,0.0607,0.16,0.163,82.1,"4",174.773,7,66,1980,FALSE,FALSE,TRUE,FALSE
"Mickey Gilley","You Don't Know Me","No",FALSE,0.535,0.347,0,-8.898,"1",0.0271,0.768,0.00172,0.111,0.277,72.022,"4",184.507,12,55,1981,FALSE,FALSE,TRUE,FALSE
"Rick Springfield","Jessie's Girl","No",FALSE,0.685,0.706,2,-8.42,"1",0.0435,0.0506,0,0.0951,0.836,131.718,"4",193.2,32,1,1981,TRUE,TRUE,TRUE,TRUE
"Rick Springfield","I've Done Everything for You","No",FALSE,0.544,0.799,4,-7.299,"1",0.0395,0.0081,0,0.0679,0.814,161.591,"4",195.4,22,8,1981,TRUE,FALSE,TRUE,TRUE
"Rick Springfield","Love Is Alright Tonite","No",FALSE,0.423,0.746,0,-7.066,"1",0.0653,0.00139,0,0.321,0.727,159.018,"4",199.4,16,20,1981,TRUE,FALSE,FALSE,TRUE
"Rick Springfield","Don't Talk to Strangers","No",FALSE,0.773,0.725,1,-8.597,"0",0.0403,0.0971,0,0.333,0.676,123.493,"4",176.307,21,2,1982,TRUE,TRUE,TRUE,FALSE
"Rick Springfield","What Kind of Fool Am I","No",FALSE,0.59,0.499,2,-10.138,"1",0.0423,0.122,0,0.124,0.278,119.134,"4",198.467,12,21,1982,FALSE,TRUE,TRUE,FALSE
"Rick Springfield","I Get Excited","No",FALSE,0.673,0.517,2,-10.592,"1",0.0847,0.177,0,0.129,0.81,126.105,"4",150.6,12,32,1982,FALSE,FALSE,TRUE,TRUE
"Rick Springfield","Affair of the Heart","No",FALSE,0.609,0.904,9,-7.858,"0",0.0413,0.0523,0,0.0955,0.426,129.115,"4",226.573,18,9,1983,FALSE,TRUE,TRUE,FALSE
"Rick Springfield","Human Touch - Extended Mix","No",FALSE,0.701,0.835,2,-7.779,"1",0.0703,0.0165,0.000745,0.104,0.69,133.769,"4",432.64,15,18,1983,FALSE,FALSE,TRUE,TRUE
"Rick Springfield","Souls","No",FALSE,0.602,0.866,8,-8.811,"1",0.0428,0.0436,0,0.0911,0.48,124.011,"4",239.867,15,23,1983,TRUE,FALSE,FALSE,TRUE
"Rick Springfield","Love Somebody","No",FALSE,0.559,0.786,9,-8.794,"1",0.0317,0.000968,0.00660999999999999,0.084,0.631,138.87,"4",213.293,16,5,1984,TRUE,TRUE,FALSE,FALSE
"Rick Springfield","Don't Walk Away","No",FALSE,0.578,0.748,6,-8.391,"0",0.0323,0.0281,3.75e-06,0.347,0.336,122.052,"4",218.867,12,26,1984,FALSE,TRUE,TRUE,FALSE
"Rick Springfield","Bop 'Til You Drop","No",FALSE,0.711,0.778,11,-8.133,"0",0.0389,0.0456,5.26e-06,0.304,0.639,115.472,"4",257.467,15,20,1984,FALSE,FALSE,TRUE,TRUE
"Rick Springfield","Celebrate Youth","No",FALSE,0.629,0.925,5,-8.771,"0",0.0455,0.000536,5.93e-05,0.308,0.813,109.928,"4",232.4,11,26,1985,FALSE,TRUE,FALSE,FALSE
"Rick Springfield","State of the Heart","No",FALSE,0.682,0.62,2,-9.712,"1",0.0243,0.00577999999999999,1.28e-06,0.139,0.71,107.817,"4",230.027,15,22,1985,FALSE,TRUE,TRUE,FALSE
"Rick Springfield","Rock of Life","No",FALSE,0.515,0.579,7,-9.816,"1",0.0443,0.041,0,0.0609,0.772,164.153,"4",231.467,15,22,1988,TRUE,TRUE,FALSE,FALSE
"Travis Tritt","Best of Intentions","No",FALSE,0.659,0.468,8,-7.439,"1",0.0232,0.363,0,0.0964,0.37,99.066,"4",257.4,22,27,2000,TRUE,FALSE,TRUE,TRUE
"Travis Tritt","It's A Great Day To Be Alive","No",FALSE,0.595,0.653,7,-4.935,"1",0.0265,0.246,0,0.264,0.542,128.93,"4",241.533,20,33,2001,TRUE,TRUE,TRUE,FALSE
"Travis Tritt","Love of a Woman","No",FALSE,0.324,0.574,7,-5.647,"1",0.0292,0.239,0,0.143,0.335,74.101,"4",217.533,20,39,2001,TRUE,FALSE,TRUE,TRUE
"The Brothers Four","Greenfields","No",FALSE,0.485,0.182,11,-18.083,"0",0.0434,0.852,0,0.112,0.357,110.608,"1",183.36,20,2,1960,TRUE,TRUE,TRUE,FALSE
"The Brothers Four","Blue Water line","No",FALSE,0.438,0.382,9,-16.586,"1",0.0963,0.757,1.48e-06,0.28,0.844,166.438,"4",170.4,8,68,1962,TRUE,FALSE,FALSE,FALSE
"The Brothers Four","The Green Leaves Of Summer","No",FALSE,0.463,0.192,8,-17.517,"0",0.0269,0.821,0,0.197,0.353,103.598,"4",174.76,7,65,1960,FALSE,FALSE,FALSE,TRUE
"Exile","You Thrill Me","No",FALSE,0.712,0.598,11,-9.94,"1",0.0345,0.071,6.95e-06,0.26,0.814,116.553,"4",232.813,11,40,1978,TRUE,FALSE,FALSE,TRUE
"Los Lonely Boys","Heaven - Live","No",FALSE,0.389,0.683,6,-7.534,"1",0.081,0.0394,1.53e-05,0.255,0.736,175.915,"4",274.987,30,16,2004,FALSE,TRUE,TRUE,TRUE
"John Denver","Looking for Space","No",FALSE,0.17,0.335,1,-10.881,"1",0.0317,0.885,0.000375,0.0905,0.464,204.46,"4",240.707,8,29,1976,TRUE,TRUE,FALSE,FALSE
"John Denver","I'm Sorry","No",FALSE,0.447,0.236,7,-15.258,"1",0.0313,0.891,0.00151,0.201,0.527,127.596,"4",211.773,18,1,1975,FALSE,FALSE,TRUE,TRUE
"John Denver","Fly Away","No",FALSE,0.352,0.22,7,-15.339,"1",0.0267,0.871,0.0206,0.656,0.445,97.126,"4",251.88,12,13,1975,TRUE,FALSE,FALSE,TRUE
"Bill Doggett","Honky Tonk (Part 1)","No",FALSE,0.629,0.534,5,-11.167,"1",0.0292,0.65,0.356,0.154,0.75,105.651,"4",184.733,10,57,1961,TRUE,TRUE,FALSE,FALSE
"Bill Doggett","Smokie (Part Two)","No",FALSE,0.759,0.439,0,-5.962,"1",0.0435,0.562,0.335,0.0983,0.96,110.07,"4",184.8,2,95,1960,TRUE,FALSE,FALSE,FALSE
"Barry Manilow","Let's Hang On","No",FALSE,0.602,0.801,8,-10.031,"1",0.0662,0.0947,0,0.0668,0.793,136.213,"4",190.627,10,32,1982,TRUE,TRUE,FALSE,FALSE
"David Cassidy","Could It Be Forever","No",FALSE,0.211,0.478,1,-7.852,"1",0.0292,0.746,0.000177,0.215,0.483,173.459,"4",137.293,9,37,1972,TRUE,TRUE,FALSE,FALSE
"David Cassidy","Cherish","No",FALSE,0.468,0.391,5,-9.26,"1",0.0262,0.866,0.00969,0.138,0.361,97.97,"4",227.227,12,9,1971,TRUE,FALSE,FALSE,TRUE
"Brenda K. Starr","I Still Believe - English Version","No",FALSE,0.546,0.563,7,-8.778,"1",0.0282,0.28,0,0.102,0.374,58.993,"4",229.24,26,13,1988,FALSE,TRUE,TRUE,FALSE
"Brenda K. Starr","What You See Is What You Get","No",FALSE,0.727,0.867,11,-9.087,"0",0.0374,0.0995,0.000607,0.189,0.961,124.229,"4",319.253,13,24,1988,FALSE,FALSE,TRUE,TRUE
"Skeeter Davis","(I Can't Help You) I'm Falling Too - Remastered","No",FALSE,0.572,0.285,9,-8.026,"1",0.0269,0.682,0,0.114,0.359,91.168,"4",166.24,7,39,1960,FALSE,FALSE,TRUE,TRUE
"Skeeter Davis","My Last Date (With You) - Remastered","No",FALSE,0.377,0.391,0,-6.4,"1",0.027,0.693,0.000245,0.188,0.4,98.245,"3",155.6,8,26,1960,TRUE,FALSE,FALSE,TRUE
"Skeeter Davis","He Says The Same Things To Me - Digitally Remastered","No",FALSE,0.215,0.292,4,-9.866,"1",0.0302,0.888,0,0.238,0.176,179.735,"3",168.493,7,47,1964,TRUE,FALSE,FALSE,FALSE
"Skeeter Davis","The End of the World - Remastered","No",FALSE,0.331,0.342,10,-7.658,"1",0.0284,0.881,0,0.159,0.341,69.607,"4",158.107,17,2,1963,TRUE,TRUE,FALSE,FALSE
"Skeeter Davis","I'm Saving My Love - Digitally Remastered","No",FALSE,0.375,0.47,4,-8.049,"1",0.0267,0.874,4.31e-06,0.145,0.593,89.756,"3",122.027,7,41,1963,FALSE,TRUE,FALSE,FALSE
"Skeeter Davis","Gonna Get Along Without You Now - Digitally Remastered","No",FALSE,0.416,0.546,1,-7.427,"1",0.0314,0.688,0.000143,0.623,0.699,150.663,"4",142.707,7,48,1964,FALSE,TRUE,FALSE,FALSE
"Seal","Kiss from a Rose (From ""Batman Forever"")","No",FALSE,0.586,0.237,7,-16.761,"1",0.0294,0.931,0.842,0.117,0.256,140.512,"3",248.627,36,1,1995,TRUE,TRUE,TRUE,TRUE
"Hi-Five","Never Should've Let You Go","No",FALSE,0.777,0.565,10,-10.315,"1",0.0318,0.532,0,0.0719,0.825,108.062,"3",281.467,20,30,1993,TRUE,FALSE,FALSE,TRUE
"Hi-Five","Unconditional Love","No",FALSE,0.647,0.765,5,-7.123,"0",0.0379,0.165,3.81e-05,0.305,0.718,147.965,"4",306.067,4,92,1993,FALSE,FALSE,TRUE,FALSE
"Fifth Harmony","BO$$","No",FALSE,0.813,0.872,9,-5.224,"1",0.107,0.00621,0,0.0498,0.736,103.016,"4",171.413,15,43,2014,FALSE,FALSE,TRUE,TRUE
"Fifth Harmony","Sledgehammer","No",FALSE,0.671,0.777,2,-4.322,"1",0.046,0.0057,0.0011,0.0783,0.289,99.98,"4",230.907,15,40,2014,TRUE,FALSE,FALSE,TRUE
"Anthony Hamilton","Can't Let Go","No",FALSE,0.65,0.501,10,-6.905,"1",0.0963,0.582,0,0.112,0.374,127.984,"4",232.533,19,71,2006,TRUE,TRUE,TRUE,FALSE
"Carrie Underwood","Do You Hear What I Hear","No",FALSE,0.296,0.505,7,-5.305,"1",0.0289,0.594,0,0.1,0.135,77.562,"4",251.347,1,90,2008,TRUE,FALSE,FALSE,FALSE
"Jennifer Lopez","If You Had My Love - Radio Edit","No",FALSE,0.686,0.621,11,-6.679,"0",0.0332,0.0656,6.31e-05,0.0763,0.8,94,"4",227.227,25,1,1999,FALSE,TRUE,TRUE,TRUE
"Ted Nugent","Need You Bad","No",FALSE,0.345,0.902,2,-8.619,"0",0.068,0.000171,0.152,0.532,0.502,167.082,"4",256.667,2,84,1979,TRUE,FALSE,FALSE,FALSE
"Pitbull","Greenlight (feat. Flo Rida & LunchMoney Lewis)","No",FALSE,0.695,0.837,1,-5.617,"0",0.281,0.245,0,0.367,0.639,115.067,"4",244.174,4,95,2016,FALSE,FALSE,FALSE,TRUE
"Mickey Gilley","Stand By Me - Single Version","No",FALSE,0.666,0.42,4,-12.28,"1",0.0255,0.699,0.0511,0.142,0.34,90.794,"4",214.924,18,22,1980,FALSE,TRUE,TRUE,FALSE
"Meghan Trainor","All About That Bass","No",TRUE,0.807,0.887,9,-3.726,"1",0.0503,0.0573,2.87e-06,0.124,0.961,134.052,"4",187.92,47,1,2014,TRUE,TRUE,TRUE,TRUE
"Meghan Trainor","Dear Future Husband","No",FALSE,0.655,0.782,1,-4.789,"1",0.185,0.375,0,0.317,0.832,79.427,"4",184.227,24,14,2014,TRUE,TRUE,TRUE,TRUE
"Meghan Trainor","Like I'm Gonna Lose You (feat. John Legend)","No",FALSE,0.63,0.53,0,-7.259,"1",0.0434,0.4,0,0.177,0.417,108.038,"3",225.053,39,8,2015,TRUE,TRUE,TRUE,TRUE
"Meghan Trainor","Title","No",TRUE,0.779,0.754,5,-4.358,"1",0.0966,0.343,2.6e-06,0.0965,0.883,89.998,"4",174.733,1,100,2015,TRUE,FALSE,FALSE,FALSE
"Meghan Trainor","Lips Are Movin","No",FALSE,0.775,0.825,7,-5.402,"1",0.0464,0.0506,1.03e-06,0.111,0.95,139.091,"4",182.667,29,4,2014,TRUE,TRUE,FALSE,TRUE
"Harold Melvin & The Blue Notes","Wake Up Everybody (feat. Teddy Pendergrass)","No",FALSE,0.603,0.508,6,-13.425,"1",0.0483,0.502,0,0.471,0.729,98.368,"4",450.973,17,12,1975,TRUE,FALSE,FALSE,TRUE
"Harold Melvin & The Blue Notes","Where Are All My Friends (feat. Teddy Pendergrass)","No",FALSE,0.598,0.745,7,-10.219,"1",0.0564,0.402,0,0.385,0.721,128.145,"4",199.8,6,80,1974,FALSE,FALSE,FALSE,TRUE
"Harold Melvin & The Blue Notes","Yesterday I Had The Blues (feat. Teddy Pendergrass)","No",FALSE,0.491,0.494,5,-9.82,"1",0.0308,0.668,0.000478,0.0927,0.38,112.1,"3",453.133,7,63,1973,TRUE,TRUE,FALSE,FALSE
"Harold Melvin & The Blue Notes","Satisfaction Guaranteed (Or Take Your Love Back) (feat. Teddy Pendergrass)","No",FALSE,0.746,0.723,9,-8.718,"0",0.0983,0.156,0,0.616,0.816,126.257,"4",207.333,10,58,1974,FALSE,TRUE,FALSE,FALSE
"Harold Melvin & The Blue Notes","Tell the World How I Feel About 'Cha Baby (feat. Teddy Pendergrass)","No",FALSE,0.517,0.797,0,-9.498,"1",0.0676,0.0302,1.9e-05,0.0968,0.74,126.962,"4",355.173,2,94,1976,FALSE,TRUE,FALSE,FALSE
"Des'ree","You Gotta Be","No",FALSE,0.627,0.669,0,-9.985,"1",0.0412,0.211,2.72e-06,0.111,0.498,94.029,"4",245.2,44,5,1994,TRUE,TRUE,TRUE,TRUE
"Des'ree","Feel so High","No",FALSE,0.606,0.532,5,-10.426,"1",0.0657,0.632,0,0.164,0.433,161.085,"4",233.267,11,67,1995,FALSE,TRUE,FALSE,FALSE
"George Duke","Reach For It","No",FALSE,0.773,0.526,7,-10.212,"1",0.0559,0.0149,0.00435,0.0767,0.717,88.325,"4",294.173,6,54,1978,TRUE,FALSE,FALSE,FALSE
"George Duke","Shine On","No",FALSE,0.83,0.83,11,-8.358,"1",0.0377,0.0337,0.00979,0.0473,0.96,118.916,"4",312.067,9,41,1982,TRUE,TRUE,FALSE,FALSE
"Lonestar","Everything's Changed","No",FALSE,0.676,0.563,5,-7.605,"1",0.0238,0.155,0.00095,0.0916,0.463,104.385,"4",234,2,95,1998,FALSE,FALSE,FALSE,TRUE
"Lonestar","You Walked In","No",FALSE,0.757,0.752,0,-5.346,"1",0.0265,0.0503,1.51e-06,0.236,0.683,108.071,"4",271.707,4,93,1997,FALSE,FALSE,FALSE,TRUE
"Johnny Cash","Sunday Morning Coming Down","No",FALSE,0.379,0.342,8,-14.478,"1",0.0279,0.524,8.87e-05,0.455,0.821,78.21,"4",252.6,7,46,1970,FALSE,FALSE,TRUE,TRUE
"Kelly Clarkson","Breakaway","No",FALSE,0.446,0.701,9,-4.179,"0",0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,"3",237,46,6,2004,TRUE,TRUE,TRUE,TRUE
"Kelly Clarkson","Since U Been Gone","No",FALSE,0.662,0.741,0,-5.406,"1",0.0334,0.00165,0.0303,0.114,0.404,131,"4",188.96,46,2,2004,TRUE,TRUE,TRUE,TRUE
"Kelly Clarkson","Behind These Hazel Eyes","No",FALSE,0.548,0.889,9,-4.682,"1",0.0382,0.00165,0.00109,0.197,0.425,90.048,"4",198.973,34,6,2005,FALSE,TRUE,TRUE,TRUE
"Kelly Clarkson","Walk Away","No",FALSE,0.75,0.888,0,-4.524,"1",0.0426,0.0147,1.11e-06,0.0759,0.935,115.973,"4",189.307,29,12,2006,TRUE,TRUE,TRUE,FALSE
"Kelly Clarkson","My Life Would Suck Without You","No",FALSE,0.526,0.882,9,-4.006,"1",0.0509,0.0014,0,0.144,0.424,144.982,"4",211.493,24,1,2009,TRUE,TRUE,TRUE,FALSE
"Kelly Clarkson","I Do Not Hook Up","No",FALSE,0.502,0.938,9,-3.114,"1",0.13,0.00098,0,0.318,0.35,144.077,"4",200.347,18,20,2009,FALSE,TRUE,TRUE,FALSE
"Kelly Clarkson","All I Ever Wanted","No",FALSE,0.633,0.866,11,-3.633,"1",0.0443,0.0103,0,0.227,0.696,100.007,"4",239.107,6,96,2010,FALSE,TRUE,FALSE,FALSE
"Kelly Clarkson","Already Gone","No",FALSE,0.209,0.872,9,-2.996,"1",0.0757,0.217,0,0.0768,0.294,78.139,"4",281.56,31,13,2009,TRUE,FALSE,TRUE,TRUE
"Anthony Hamilton","Charlene","No",FALSE,0.556,0.346,0,-9.809,"0",0.311,0.536,0,0.106,0.451,123.869,"4",246.773,22,19,2004,TRUE,FALSE,TRUE,TRUE
"Lonestar","Amazed","No",FALSE,0.561,0.543,1,-8.498,"1",0.0324,0.26,0,0.124,0.243,139.803,"4",240.867,55,1,1999,TRUE,TRUE,TRUE,TRUE
"Lonestar","What About Now","No",FALSE,0.663,0.819,4,-7.464,"1",0.0335,0.147,0,0.0915,0.73,125.878,"4",210,20,30,2000,FALSE,TRUE,TRUE,TRUE
"Lonestar","Tell Her","No",FALSE,0.58,0.487,7,-9.809,"1",0.0318,0.437,0,0.0968,0.317,126.972,"4",207.56,20,39,2000,TRUE,FALSE,FALSE,TRUE
"Lonestar","Smile","No",FALSE,0.467,0.492,7,-8.908,"1",0.0295,0.234,0,0.113,0.156,74.945,"4",213.76,20,39,1999,TRUE,TRUE,FALSE,TRUE
"Lisa Stansfield","Change","No",FALSE,0.656,0.693,0,-12.091,"1",0.0416,0.321,2.46e-05,0.263,0.776,105.875,"4",337.6,20,27,1991,TRUE,FALSE,FALSE,TRUE
"Lisa Stansfield","All Woman","No",FALSE,0.573,0.279,7,-16.066,"0",0.06,0.741,9.43e-05,0.0852,0.37,141.824,"4",317.333,17,56,1992,TRUE,TRUE,FALSE,FALSE
"David Archuleta","Crush","No",FALSE,0.57,0.664,0,-4.718,"0",0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,"4",213.52,23,2,2008,TRUE,FALSE,TRUE,TRUE
"David Archuleta","Angels","No",FALSE,0.439,0.548,4,-6.694,"1",0.0291,0.0727,0,0.0921,0.298,76.042,"4",248.96,1,89,2008,FALSE,FALSE,FALSE,TRUE
"Rod Stewart","Tonight's the Night (Gonna Be Alright) - 2009 Remaster","No",FALSE,0.55,0.514,11,-12.617,"1",0.0523,0.336,0.125,0.382,0.724,136.542,"3",237.12,23,1,1976,TRUE,FALSE,FALSE,TRUE
"Rod Stewart","The First Cut Is the Deepest - 2009 Remaster","No",FALSE,0.54,0.501,0,-12.855,"1",0.033,0.335,0.000247,0.0794,0.365,82.513,"4",269.107,12,21,1977,TRUE,TRUE,FALSE,FALSE
"Rod Stewart","The Killing of Georgie (Pt. I and II) - 2009 Remaster","No",FALSE,0.403,0.547,3,-12.143,"1",0.0676,0.649,0.00228,0.146,0.433,97.682,"4",378.507,10,30,1977,FALSE,TRUE,TRUE,FALSE
"Skrillex","First of the Year (Equinox)","No",FALSE,0.429,0.948,5,-3.657,"0",0.227,0.00710999999999999,0.0148,0.0812,0.55,115.785,"3",261.517,3,85,2011,TRUE,FALSE,FALSE,TRUE
"Michael Jackson","Got to Be There - Single Version","No",FALSE,0.322,0.756,1,-4.31,"1",0.0832,0.308,2.15e-05,0.122,0.601,171.735,"4",205.027,14,4,1971,TRUE,FALSE,FALSE,TRUE
"Michael Jackson","Rockin' Robin","No",FALSE,0.629,0.821,10,-4.964,"1",0.136,0.255,8.3e-05,0.292,0.967,172.921,"4",152.827,13,2,1972,TRUE,TRUE,FALSE,FALSE
"Michael Jackson","Ben - Single Version","No",FALSE,0.4,0.236,5,-8.695,"1",0.0282,0.883,0.000981,0.0977,0.31,136.769,"4",166.24,16,1,1972,FALSE,FALSE,TRUE,TRUE
"Michael Jackson","The Girl Is Mine (with Paul McCartney)","No",FALSE,0.684,0.676,6,-6.337,"0",0.0535,0.308,0,0.177,0.693,81.408,"4",221.907,18,2,1982,TRUE,FALSE,FALSE,TRUE
"Michael Jackson","Billie Jean","No",FALSE,0.92,0.559,11,-5.667,"0",0.0427,0.0191,0.0424,0.0444,0.819,117.167,"4",292.96,25,1,1983,TRUE,TRUE,TRUE,FALSE
"Michael Jackson","Beat It","No",FALSE,0.781,0.809,3,-5.532,"0",0.0455,0.0359,1.38e-05,0.199,0.913,138.979,"4",258.04,25,1,1983,TRUE,TRUE,TRUE,FALSE
"Michael Jackson","Wanna Be Startin' Somethin' - Single Version","No",FALSE,0.844,0.934,6,-4.908,"0",0.0465,0.0228,0.291,0.0782,0.85,122.256,"4",257.427,15,5,1983,FALSE,TRUE,TRUE,FALSE
"Michael Jackson","Human Nature","No",FALSE,0.616,0.47,2,-11.611,"1",0.032,0.55,0.00216,0.287,0.683,93.147,"4",225.053,14,7,1983,FALSE,FALSE,TRUE,TRUE
"Michael Jackson","P.Y.T. (Pretty Young Thing)","No",FALSE,0.885,0.795,11,-5.53,"0",0.0421,0.22,0.000374,0.105,0.961,127.328,"4",238.587,16,10,1983,TRUE,FALSE,FALSE,TRUE
"Michael Jackson","Thriller - Single Version","No",FALSE,0.777,0.818,11,-5.64,"1",0.0462,0.0906,2.98e-05,0.714,0.847,118.405,"4",312.413,24,4,1984,TRUE,TRUE,FALSE,TRUE
"Michael Jackson","Bad","No",FALSE,0.805,0.851,8,-5.47,"1",0.0465,0.00798,0.186,0.0511,0.351,114.13,"4",247.693,14,1,1987,FALSE,FALSE,TRUE,TRUE
"Michael Jackson","I Just Can't Stop Loving You (feat. Siedah Garrett)","No",FALSE,0.66,0.464,5,-9.213,"1",0.0353,0.635,3.26e-06,0.0446,0.238,100.164,"4",251.747,14,1,1987,FALSE,FALSE,TRUE,TRUE
"Michael Jackson","The Way You Make Me Feel - Single Version","No",FALSE,0.738,0.811,1,-6.035,"1",0.182,0.0498,0.000167,0.102,0.504,171.76,"3",266.347,18,1,1987,TRUE,FALSE,FALSE,TRUE
"Michael Jackson","Man in the Mirror","No",FALSE,0.806,0.762,8,-6.027,"1",0.0368,0.378,1.05e-05,0.139,0.235,100.332,"4",318.96,17,1,1988,TRUE,TRUE,FALSE,FALSE
"Michael Jackson","Dirty Diana","No",FALSE,0.746,0.769,3,-5.644,"1",0.0501,0.248,0.000364,0.291,0.367,131.406,"4",280.76,14,1,1988,FALSE,TRUE,TRUE,FALSE
"Michael Jackson","Another Part of Me - Single Version","No",FALSE,0.765,0.89,1,-4.222,"1",0.0674,0.121,0.00571,0.244,0.822,110.128,"4",226.613,13,11,1988,FALSE,FALSE,TRUE,TRUE
"Michael Jackson","Smooth Criminal - Radio Edit","No",FALSE,0.854,0.957,8,-6.07,"1",0.0704,0.156,0.625,0.308,0.628,118.184,"4",257.24,15,7,1988,TRUE,FALSE,FALSE,TRUE
